text	label
i should use what kind of oil and can you help me change it	oil_change_how
what is the amount of time to keep milk refrigerated	food_last
find travel alerts for haiti	travel_alert
what's the right way to spell miscellaneous	spelling
give me tomorrow's date please	date
what kind of interest can i expect with my chase account	interest_rate
what's the typical wait time at red lobster	how_busy
that’s not correct	no
approximately how long does it take to get to the resort in miami	distance
my name is brad	change_user_name
please give me today's date	date
um, i'm not quite sure	maybe
i need to know the time	time
false	no
i need to know the name that you have for me	user_name
i want to know my interest rate	interest_rate
i would like to try and confirm that i have a reservation at chili’s for melinda	confirm_reservation
how much farther is orlando from my location	distance
are there any travel alerts for seattle	travel_alert
what is the expiration date on my credit card	expiration_date
do you think my name is jeff	user_name
place a stop on my bank account	freeze_account
cross off grocery shopping from todo list	todo_list_update
how can i cash in my credit card points	redeem_rewards
what is walker bank paying me in interest on my account	interest_rate
i couldn't say	maybe
how much is my comcast bill	bill_balance
tell me when the milk will expire	food_last
what is my gross income per pay period	income
what's fun to do in thailand	travel_suggestion
speak french	change_language
how can i cash in rewards on my discover card	redeem_rewards
travel alert in cuba	travel_alert
i need the routing number to my chase checking account	routing
about how long should you cook lasagna	cook_time
what do you know me by	user_name
find out what my water bill costs please	bill_balance
i don't like that, no	no
"""how do you spell """"exactly"""	spelling
remove grocery shopping from todo list	todo_list_update
tell me the last day i can pay my gas bill	bill_due
could you cancel my reservation for winters at the palace tonight	cancel_reservation
ai, what is my chase routing number	routing
can you help me pay my phone bill	pay_bill
why did my card get rejected yesterday	card_declined
what's my income before taxes	income
how long does it take to prepare a lasagna	cook_time
when did last go to the auto repair shop	last_maintenance
what is my pay for this year	income
what's the smallest amount i can pay on the water bill	min_payment
what is the time right now in the peruvian time zone	time
can you check and see how much i owe on my cable bill	bill_balance
i need to know the routing number for my checking	routing
i need help paying my auto insurance bill	pay_bill
my vacation, has it been approved yet	pto_request_status
how long do i cook chicken breast	cook_time
i need to know the proper spelling of curiosity	spelling
what interest rate am i getting from citigroup	interest_rate
i'd really like to pay this bill	pay_bill
let me know the lowest amount i can pay for my cable bill	min_payment
when does the car payment come due	bill_due
list the steps for applying for an american express card	new_card
let me know some things to do in phoenix	travel_suggestion
what date will my hy-vee card need to be renewed	expiration_date
when do i have to pay my electric bill by	bill_due
turn on the rap playlist	play_music
how long should i expect to wait for my replacement credit card	replacement_card_duration
what is the expiration date on my visa card	expiration_date
is there a travel alert for russia	travel_alert
it could be one or the other	maybe
what does it take to get a new card	new_card
help me determine my interest rate	interest_rate
do you know the expiration date that is on my visa card	expiration_date
when's my heater bill due	bill_due
how can i start my car using a jump start	jump_start
how long does it take to make pho	cook_time
is it safe to travel to bermuda	travel_alert
please call me bob	change_user_name
what will i get paid this year	income
not that one	no
put clean refrigerator on my spring cleaning to do list	todo_list_update
show me the way to jump start a battery	jump_start
how do i sign up for a new credit card	new_card
please let's speak in spanish	change_language
what is the wait time at this restaurant	how_busy
configure this to factory settings	reset_settings
the tasks for today, what are they	todo_list
what is the process i need to follow to get a new credit card	new_card
can you you confirm my reservation for jean at taco house	confirm_reservation
my amex rewards; how do i get them	redeem_rewards
i can't say	maybe
can you speak to me using japanese	change_language
pull up my electric bill, i want to pay it	pay_bill
how do i apply for a new credit card	new_card
thats a negative	no
tell me my name the way its saved	user_name
can you call me a different name	change_user_name
when is my cell phone bill due	bill_due
do i have a ways to go or am i close to getting to penn station	distance
i must find the interest rate for my checking account	interest_rate
how much longer until the next payday	payday
how much is my water bill for	bill_balance
tell me the routing number for my wf account	routing
help me get my gas bill paid	pay_bill
milk will go bad in my fridge when	food_last
where can i see the due date for auto loan bill	bill_due
tell me when i last got paid	payday
how do i use my credit card points	redeem_rewards
i need to know when it was that i last took my car to have the oil changed	last_maintenance
why can't i use my credit card	card_declined
what am i called by you	user_name
what's a good use of my time in toronto	travel_suggestion
where do i see what interest my mortgage has	interest_rate
i don't know the answer to that	maybe
i must pay verizon what minimum amount on my bill	min_payment
i want to apply for a mastercard	new_card
what is my name	user_name
pull up my shower playlist	play_music
why won't you let me pay with my credit card	card_declined
teach me how to change the oil in my vehicle	oil_change_how
are there travel alerts in mexico	travel_alert
for toby's, is it busy around six	how_busy
how much am i getting paid	income
pay my water bill from my chase account please	pay_bill
how long is the wait at cheesecake factory	how_busy
how is my vacation looking	pto_request_status
what you just said is wrong	no
what's my income	income
what do you think you will refer to me as	user_name
my american express card expires on what date	expiration_date
what day did i last have a technician check out my vehicle	last_maintenance
what is my income from work	income
i'd rather have you call be ray ray	change_user_name
what day did i change my oil	last_maintenance
how do you spell out shepherd	spelling
i want to use the cash that my points have earned on my credit card	redeem_rewards
how much money am i making this year at work	income
by what name do you refer to me	user_name
i am not able to say	maybe
is it possible to cancel the reservation at outback for the johnsons	cancel_reservation
what will the date be 100 days from now	date
what is the expiration month and year on my credit car	expiration_date
why was my card got declined when i am trying to pay for dinner when i am in vietnam	card_declined
how do i apply for a visa card	new_card
when do i need to pay my car insurance bill by	bill_due
how would i go about spelling malignant	spelling
any travel alerts for that country i should know about	travel_alert
play me some tunes	play_music
what day do i get paid next	payday
erase get a haircut from my to do list, please	todo_list_update
schedule a gas bill payment	pay_bill
how can i cash in my visa rewards	redeem_rewards
check to see when my car was last in the shop	last_maintenance
will it be okay for me to eat my leftover turkey from monday that's been in my fridge	food_last
how long before i can get a replacement card	replacement_card_duration
what time is it on the pacific coast right now	time
help remind me that i need to add laundry to my list of housework	todo_list_update
how many days before milk expire	food_last
can traveling to nepal be safe (what's safe in x)	travel_alert
when can i expect meal of salmon to be finished	cook_time
i'm called tim	change_user_name
check to see if i have reservations at prado at 6 pm	confirm_reservation
pay my gas bill from my saving account	pay_bill
what date do i get my next paycheck	payday
i went to target to buy a mug but my card did not work	card_declined
does it take a long time to get to the airport in la	distance
how long will it take to get from galleria mall to state capitol	distance
please cancel my 7:30 reservation for morton's	cancel_reservation
when was the last date that i was paid	payday
if i wanted to spend the lowest for my electric bill, then how much would it be	min_payment
how much do i earn a year	income
throw mopping onto my to do list	todo_list_update
can you confirm my reservation for steve at olive garden	confirm_reservation
i recently lost my credit card and need to know how long it takes to get a new one mailed to me	replacement_card_duration
when is my paycheck coming	payday
how busy is cheesecake factory right now	how_busy
i need help figuring out a new credit card to get	new_card
how come i got declined	card_declined
tell me about any travel alerts issued for germany	travel_alert
no, don't do that	no
i need to know how jumping a car works	jump_start
tell me how busy red robin is at 5 pm	how_busy
on what day, month and year did i get new tires	last_maintenance
for which reason was my card declined yesterday	card_declined
when do i get paid again	payday
when will i get to orlando	distance
at a minimum, what must i pay on my verizon bill	min_payment
i dont know	maybe
just call me dennis	change_user_name
how much do i make every 2 weeks	income
no, that information is wrong	no
please make my account a frozen one	freeze_account
does tofu last long in the freezer before it goes bad	food_last
what do i owe this month on all my bills	bill_balance
how much have i earned	income
i would like to know my chase interest rate	interest_rate
how much is my cable bill for	bill_balance
is it easy to change the oil in my car	oil_change_how
"""tell me how to spent """"frightened"""	spelling
how little can i pay on my phone bill	min_payment
what's bank of america's routing number	routing
how much is the car bill this month	bill_balance
how long can i keep chicken in the freezer for before it goes gross	food_last
i know i should pay my electric bill	pay_bill
how many cs are in acquiescence	spelling
how long will it take to get to golden gate bridge from pier 39	distance
how much time does it take to get to levi stadium from san jose airport	distance
what was the last check date	payday
can you freeze my account, please	freeze_account
hi, i'm john	change_user_name
how many es are in receiving	spelling
can you tell me how to change the oil in my car	oil_change_how
what's the routing number for my money market account	routing
what's the table wait at applebees	how_busy
when is it right now	time
i need to find the correct td bank routing number for my pennsylvania account	routing
can i eat chicken if it's been in the fridge since monday	food_last
how busy will panera be at noon	how_busy
please tell me if my reservation is scheduled for sally's at 3 pm	confirm_reservation
when's the the last time i was paid	payday
what's on my todo list	todo_list
can you help me find the interest rate for my sba account	interest_rate
turn on top 20 country hits	play_music
what is the minimum amount due on my cable bill	min_payment
please pause my banking actions	freeze_account
i want to pay my bill	pay_bill
cancel that reservation for 8 at barney's	cancel_reservation
is there a long wait at chili's around 5:00	how_busy
when will lettuce in the fridge go bad	food_last
it might be either one	maybe
when's pay day for me	payday
can you alert me when my phone bill is due	bill_due
please go back to to factory settings now	reset_settings
will you guide me through the process to jump start my car, please	jump_start
what's the current time now cst	time
did i put unpacking groceries on my to do list	todo_list
has my vacation request been approved yet	pto_request_status
what is the exact time right now in the hawaii time zone	time
what is the best interest rate i can get from now on	interest_rate
give me an eta on when i will arrive at my destination	distance
how do i redeem my card points	redeem_rewards
show me instructions on how to jump start my car	jump_start
when is my chase visa due	bill_due
address me by the name stan	change_user_name
what's the max time i can leave a green pepper in the fridge	food_last
when is my credit card set to expire	expiration_date
is there a list of good credit cards i can choose from to apply for	new_card
how much time to reach doctors office	distance
does japan have any travel alerts i should be aware of	travel_alert
do you know how much i owe on my cable bill	bill_balance
my name	user_name
i want you to tell me about my income	income
can you list the places that there are travel alerts for	travel_alert
i need your to reset to factory settings	reset_settings
how long ago was my car last in the shop	last_maintenance
how long before my new card is mailed to me	replacement_card_duration
it's either of them	maybe
how do you spell tomato	spelling
how long will it take me to get to red robin in glendale	distance
you can just speak to me as jim	change_user_name
where do i redeem my credit card points	redeem_rewards
not that	no
what do i need to jump start a battery	jump_start
my card didn't go through when i was buying a case of water at walmart	card_declined
what time is it in the greenwich timezone	time
let me know the minimum i can pay on my cable bill	min_payment
tell me minimum to pay on landscape bill	min_payment
what do i need to do now that my battery is dead	jump_start
i have to jump start my car	jump_start
check if my vacation time has been approved	pto_request_status
how much is my electric bill for	bill_balance
i am afraid that that is not the case	no
submit full payment to chase for my visa bill	pay_bill
what are some ways to jump start a car	jump_start
my credit card is set to expire in what month	expiration_date
is there a travel alert in argentina	travel_alert
are there any interesting activities to do in austin	travel_suggestion
how much traffic do they get around dinner time	how_busy
how man z's are in zombie	spelling
what is the location that td bank has their routing number listed	routing
how long do i cook steak	cook_time
spell aaron	spelling
tell me what things i need to accomplish per my to do list, please	todo_list
change back to factory settings	reset_settings
that is not true, it's false	no
please change your language setting to spanish now	change_language
what is my compensation	income
pay my utility bill from my bank account	pay_bill
is cleaning the outside windows on my todo list	todo_list
can i speak spanish to you hombre	change_language
is there a due date on the bill	bill_due
will i get sick if i eat the tuna salad from friday	food_last
what day do i have to pay my leasing office bill	bill_due
where do i find the routing number for usaa	routing
what is the name you have listed for my identity	user_name
what day do i have to pay for my capital one card	bill_due
tell me why was my card declined at the zoo	card_declined
what kinds of fun things are there in boston for tourists	travel_suggestion
how tiny a payment can i make on electric bill	min_payment
what items do i need to do	todo_list
will i have to wait to get a table at ihop	how_busy
do you know if my vacation request has been approved	pto_request_status
please cross off schedule acupuncture appointment off of the to do list	todo_list_update
where in the world is there a travel alert	travel_alert
can you tell me how to change my car's oil, and what type i need to buy	oil_change_how
did you get confirmation my vacation is a go	pto_request_status
please cancel the table i had reserved for tonight	cancel_reservation
when is the egg expired	food_last
how many minutes will it take to get to the empire state building in manhattan	distance
i need to know the time it takes to get a new credit card sent to someone who lost theirs	replacement_card_duration
i need ideas for things to do in nashville	travel_suggestion
where can i find my voca account's interest rate	interest_rate
how long does it take to get a new credit card	replacement_card_duration
can you speak to me in chinese	change_language
how long can i keep bison in the freezer for before it spoils	food_last
do i have to contact someone to use my credit card points	redeem_rewards
i want to know my bill's minimum payment	min_payment
how can i cash in the rewards i earned with my visa card	redeem_rewards
how can i find the current interest rate for my account ending in 9012	interest_rate
when should i pay my pg&e bill	bill_due
what's the amount due on my latest sprint bill	bill_balance
when's the last time i got a paycheck	payday
not sure to be honest	maybe
play some music	play_music
how much interest am i getting percentage wise from chase	interest_rate
what's the month that my card expires	expiration_date
steps to change car oil	oil_change_how
do you know who i am	user_name
i was at target trying to buy candles and my card got declined	card_declined
at what point balance can i redeem my points	redeem_rewards
how long do the brownies have to cook	cook_time
please confirm my reservation for dinner at gusto handcrafted pasta & pizza at 6:30 pm	confirm_reservation
are you able to put a stop on my bank account	freeze_account
what's the date on my last pay stub	payday
how do you spell aaron	spelling
how long can i freeze tofu before it goes bad	food_last
tell me my income amount	income
tell me the content of my to do list today	todo_list
how do i find my income	income
what is my expiration data for my card	expiration_date
switch language for me	change_language
how long do i boil eggs	cook_time
how long does it take for dough in the freezer to go off	food_last
how will i change my car's oil	oil_change_how
please double check on my reservations for buffalo wild wings at five for the game	confirm_reservation
what are some hot travel destinations	travel_suggestion
how long to cook a frozen pizza	cook_time
time to get replacement credit card for stolen one	replacement_card_duration
what's the expiration date on my credit card	expiration_date
what are some fun things to do in butte, montana	travel_suggestion
what date will it be 9 days from now	date
how long does it take to prepare pot roast	cook_time
is it still safe to consume the cake she backed last thursday	food_last
i want to apply for a new credit card	new_card
what are some fun local experiences in canada	travel_suggestion
what is my income this year	income
no, that is my response	no
cancel reservation at eight for the group	cancel_reservation
what's the apr on my savings account	interest_rate
i need to know the bill's minimum payment	min_payment
put a hold on my bank account please	freeze_account
i want to know when a bill is due	bill_due
what time is it now pacific time	time
my card did not work yesterday	card_declined
i need to know if i have reservations at arufflo at 5 pm	confirm_reservation
what date is my at&t bill due	bill_due
my account at the bank needs to be frozen	freeze_account
the minumum to pay is what	min_payment
how much is my gas bill	bill_balance
i need to know why my card got declined	card_declined
either i am not sure	maybe
tell me how far i am from home in time and miles	distance
how do you spell antithesis	spelling
what's the time of arrival on my new credit card	replacement_card_duration
let me know what do you call me	user_name
what are some activities to do in chicago	travel_suggestion
i need to put in a cancellation for the dinner plans tonight	cancel_reservation
what's the mileage to get the the taj mahal in atlantic city	distance
i was just at target and they declined my card and i can't understand why	card_declined
can you play the song that sounds like thun thun thun	play_music
do you have a record of when i last got my car checked	last_maintenance
what's the amount of time since having my car given a once over by a mechanic	last_maintenance
what time is it getting to be	time
where is the closest gas station	distance
how long do i have to pay the gas bill	bill_due
where can i locate the pnc account's interest rate	interest_rate
tell me what the date will be tomorrow	date
when was the last date that i got a paycheck	payday
my credit card has been stolen and i want to know how long it will be before i can get a new one	replacement_card_duration
false for sure	no
is there a travel alert in spain	travel_alert
i have no knowledge about it	maybe
how long to reach my doctors office	distance
i wanna know my bank of america routing number	routing
inform me on the directions to jump start my car	jump_start
a new cards takes how long to mail to me	replacement_card_duration
what is left to do today	todo_list
it seems not	no
how much is the minimum payment due for my citicard this month	min_payment
when's the gas bill due	bill_due
what time is it in glenwood springs, co	time
how do i change my oil with the correct type	oil_change_how
i desire to apply for a bank of america travel rewards credit card	new_card
what's my pay for this week	income
if i go to olive garden at 4 pm, how busy will it be	how_busy
what is the shipping time for my card	replacement_card_duration
is it possible to apply for a new credit card	new_card
i need help spelling superficial	spelling
what's the time to destination going via bus to omaha	distance
how much is my income going to be this month	income
that is the wrong answer	no
i need you to call me mary	change_user_name
what is the most amount of time that is considered safe to store uncooked chicken in the fridge	food_last
please tell me why walgreen's wouldn't take my card	card_declined
does my errand list have goodwill on it	todo_list
please call me jim	change_user_name
is my card made immedietly after reporting stolen	replacement_card_duration
are you able to play beatles songs	play_music
what is the minimum payment i can make on my xcel energy bill	min_payment
show me the minimum payment for my boat bill	min_payment
how long should i cook country fried potatoes for	cook_time
what name do you have listed for me	user_name
i want to bring my card on the texas trip in june, will it be expired by then	expiration_date
i need a bit of hand holding getting my trash bill paid	pay_bill
does my todo list have vacuuming on it	todo_list
select a new language	change_language
when will i recieve another paycheck	payday
it takes how long to mail me a new card	replacement_card_duration
how can i pay my bill	pay_bill
ai, what is the routing number for my citibank savings account	routing
give me the date	date
undecided	maybe
please let me know the status of my vacation request	pto_request_status
so how long do you think the chicken will take	cook_time
on my big project task list please add paint shutters in spring	todo_list_update
what's the eta for a new card to come in the mail	replacement_card_duration
how long does pizza take	cook_time
i want to apply for a discover card	new_card
the bill for water and electricity is how much	bill_balance
hey siri, please cancel my reservation at the loft for 5	cancel_reservation
let me hear my slow songs	play_music
what's the month, year, and day that my card expires	expiration_date
tell me how to spell malignant	spelling
what is the expiration date on my card	expiration_date
is there an option to change the language	change_language
what is the minimum i can pay on my phone bill	min_payment
i need you to clear my todo list	todo_list_update
what are popular mountains to hike in arizona	travel_suggestion
walk me through the best ways to use my credit card points	redeem_rewards
mailing to me for a new card takes how long	replacement_card_duration
can you teach me how to change my oil in my car	oil_change_how
my car is dead, what do i need to jump start it	jump_start
i really need to jump start my car	jump_start
how do you spell umbrella	spelling
do you know french	change_language
i want assistance with my utility bill	pay_bill
what are some fun, tourist sites to see in nyc	travel_suggestion
if i'm using citibank, what is the interest rate	interest_rate
i need you to tell me what time it is in new york now	time
cancel my reservation for dinner this saturday	cancel_reservation
what's the method of jumping my car	jump_start
how do i pay my electric bill	pay_bill
i would like for you to confirm my reservation for red robin at 5 pm	confirm_reservation
what are some suggestions for places to travel	travel_suggestion
should i cook this for a long time	cook_time
what's the right way to spell indict	spelling
you can call me alan	change_user_name
tell me how long i will need to spend preparing a meat loaf dish	cook_time
please go to factory settings now	reset_settings
i want a cancellation of the dinner reservation for phillips at bernardin's	cancel_reservation
can you play music the beatles	play_music
when will my payment be deposited	payday
no, that is wrong	no
can i redeem my credit card on safeway	redeem_rewards
i can't figure out how to spell superficial	spelling
i have to find the interest rate for my checking account	interest_rate
i want to cook a lasagna please tell me how long it will take	cook_time
can you remind me of when i last had an oil change	last_maintenance
do you have the time	time
do you know anything about my income	income
how are the interest rates at chase bank	interest_rate
tell me the month my card expires	expiration_date
find out when my most recent oil change occurred	last_maintenance
how much are my xfinity and dte bills	bill_balance
confirm the john reservation at applebee's	confirm_reservation
can you freeze my bank account	freeze_account
how much do i have to at least pay on my medical bills	min_payment
whats the travel time to redmond right now	distance
i want factory settings put back in place	reset_settings
i want you to call me this new name	change_user_name
can you play some music by the beatles for me	play_music
please double check my reservations for six at mani	confirm_reservation
what's the transit time on a new card	replacement_card_duration
has my request for time off been approved	pto_request_status
could be	maybe
how long can i leave pizza in the fridge	food_last
block my bank of america immdediately	freeze_account
i'm unaware of that	maybe
tell me how i know when to pay my chase bill	bill_due
what routing number does chase in michigan use	routing
replace my language to chinese	change_language
how busy it that place for dinner	how_busy
no that's wrong	no
i would like to know when the bill is due	bill_due
that would be false	no
what is the earliest date i can get my new card	replacement_card_duration
ai, what is my chase checking routing number	routing
i need laundry to be put on my list of things to do	todo_list_update
i would really like to know if i can go on vacation	pto_request_status
what is my name saved as in your system	user_name
go back to factory settings	reset_settings
in 2 days, what date will it be	date
i no longer want my reservation for 5 at the loft cancel it please	cancel_reservation
how long will i have to wait at cheesecake factory	how_busy
what is the amount on my comcast bill	bill_balance
did they say yes to my day off request	pto_request_status
i am interested in acquiring a new credit card	new_card
after another eight days, what day will it be	date
provide me with ideas of things we can do in charlotte	travel_suggestion
how long will it take for me to get to red robin in san diego	distance
can you check that there's a reservation for mark at sidetracks	confirm_reservation
what are my options for jump starting my battery	jump_start
give me location for tourist destination in bangkok	travel_suggestion
what day is it gonna be in twenty-one days	date
i'm uncertain	maybe
how many minutes am i from texaco	distance
what is my dte bill this month	bill_balance
what is the lowest amount i can pay for my cellphone bill	min_payment
how long does it take to get to phoenix by bus	distance
i was at sears trying to buy clothes and my card got declined	card_declined
i'm unsure	maybe
what if you need to get a new credit card	new_card
maybe	maybe
how much did i earn in income only last year	income
how busy is kaya around 5 pm	how_busy
how long will steaks last in the freezer	food_last
was there a problem with my card yesterday	card_declined
how long would i need to wait for a table at ihop right now	how_busy
what is the interest rate on my auto loan	interest_rate
what was the date of my last car service	last_maintenance
is the meatloaf still good to eat, i've had it in the refrigerator since last monday	food_last
can you tell me what the wait is like right now at cracker barrel	how_busy
i need to apply for a bank of america travel rewards credit card	new_card
do you know how many o's are in honor	spelling
i want to use my credit card points	redeem_rewards
i don't need mowing the lawn on my to do list anymore	todo_list_update
can you tell me the date today	date
tell me the status of my vacation request	pto_request_status
tell me why my card was declined	card_declined
when's the next phone bill	bill_due
because of circumstances i don't need my reservation anymore	cancel_reservation
what's the typical wait time for mr joes pizza	how_busy
is my todo list possible today	todo_list
how can i find a new credit card to apply to	new_card
speak in german	change_language
how long do i need to cook lasagne for	cook_time
erase the items on my to do list	todo_list_update
how long does it take to replace a lost card	replacement_card_duration
i would like you to put a stop on my bank account	freeze_account
calculate my total income from my job	income
why did my card not get accepted then	card_declined
please read out my list of tasks to accomplish	todo_list
how do i utilize my credit card points	redeem_rewards
how do you refer to me	user_name
what to do in minneapolis	travel_suggestion
is it payday	payday
show me the routing number for chase	routing
please put a block on my wells fargo account	freeze_account
i've had eggs in the fridge since monday are they safe eat	food_last
what is needed to change my oil	oil_change_how
is there a status update on my vacation approval	pto_request_status
what time will we arrive at the bank	distance
how long does it take to make shrimp scampi	cook_time
look up the date of my car's most recent visit to the shop	last_maintenance
let me know why my card got declined	card_declined
what amount of money do i earn at work	income
i can't say for certain either way	maybe
do you know if my vacation request is still pending	pto_request_status
when should i expect my visa to expire	expiration_date
i want to pay a bill	pay_bill
tell me about today weather	replacement_card_duration
can you confirm my reservation for lance at morton's	confirm_reservation
confirm my reservation for joe at hoss's	confirm_reservation
invalid	no
tell me what time it is	time
does a travel alert exist for that country	travel_alert
cancel the reservation i made for 8 pm at black rock	cancel_reservation
what is the process for jump starting my car	jump_start
can you please put a block on my chase account quickly	freeze_account
what's the wait at macaroni grill	how_busy
is walmart going to let me take the vacation time i asked for	pto_request_status
have i been approved for vacation yet	pto_request_status
add a block to my capital one bank account so it cannot be used any more	freeze_account
what items are on my list of to-dos	todo_list
why did my card not get accepted there	card_declined
how do i apply for a barclay's card	new_card
from now on, my name is tom	change_user_name
what's the time set to in florida right now	time
what is the length of time it takes to get to phoenix	distance
what is the proper spelling of corporate	spelling
maybe, maybe not	maybe
now restore the original settings	reset_settings
what time is it in buenos aires	time
when will my discovery card expire	expiration_date
when can i expect my new card	replacement_card_duration
what time of day is it	time
what are some cool tourist attractions in england	travel_suggestion
i wish to know why my card was declined yesterday	card_declined
whats the exact time	time
my name is what	user_name
i need my routing number for my checking account at bb&t bank	routing
i'm drawing a blank	maybe
how soon does my visa card expire	expiration_date
hmm, either	maybe
what's the current date, month and year	date
can you tell me why my card got declined	card_declined
absolutely not	no
how long will tofu last in the freezer before it expires	food_last
change language setting to english	change_language
i want to pay my rent bill	pay_bill
add laundry to my list of shit to do	todo_list_update
pay my cable bill directly from my checking account	pay_bill
please play the song that goes like this: jingle bells jingle bells jingle all the way	play_music
tell me when my next paycheck will arrive	payday
i wanna know the interest rate on my bank of america cd account	interest_rate
the date tomorrow is what	date
nuke all items on my todo list	todo_list_update
please let me know if giving the dog a bath is on my list of tasks to complete	todo_list
how long has it been since my last auto maintenance	last_maintenance
tell the miles it will take to get to las vegas from san diego	distance
i would like to try and confirm that i have a reservation at longhorn for justin	confirm_reservation
please help me apply for a silver card	new_card
what did i tell you to call me	user_name
what is today's date	date
reset to your natural settings	reset_settings
can you initiate a block on my bank of america checking asap	freeze_account
when did i have my car looked at	last_maintenance
what is my intetest rate	interest_rate
commence playing music	play_music
how do i change the oil in a car	oil_change_how
any new info on my vacation	pto_request_status
"""find the song with, """"baby shark, doo doo"""	play_music
is it going to be much longer until i reach the bank	distance
i need to know how to change my oil	oil_change_how
what do i owe bill wise	bill_balance
please change my name to tom	change_user_name
how do i change the oil for my car	oil_change_how
find the date of the last oil swap for my car	last_maintenance
how much is the minimum payment on my chase card	min_payment
can you play music	play_music
how much is my current cable bill for	bill_balance
how much longer until my credit card expires	expiration_date
let me use my credit card points	redeem_rewards
nix folding laundry from my todo list	todo_list_update
when does my card expire	expiration_date
i have to cancel my reservation after all, please	cancel_reservation
can you find some instructions on how to change my oil	oil_change_how
when you talk to me, use bob	change_user_name
last time car was in shop	last_maintenance
